analysis,dataset,threshold_policy,families,tier,regime,method,tau,delta,weighting,n_families,n,n_present,n_absent,selected,correct,wrong,deferred,failures,present_selected,absent_selected,top1_correct,weighted_n,weighted_n_present,weighted_n_absent,weighted_selected,weighted_correct,weighted_wrong,weighted_deferred,weighted_failures,weighted_present_selected,weighted_absent_selected,weighted_top1_correct,coverage,present_coverage,accepted_risk,correct_yield,absent_false_accept,failure_rate,top1_present,correct_yield_ci95,accepted_risk_ci95,absent_false_accept_ci95,present_coverage_ci95,top1_present_ci95
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,hard,absent_hard,S1,0.787984976280714,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,easy,present_easy,S1,0.787984976280714,,family,1,3,3,0,2,1,1,1,0,2,0,1,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,hard,present_hard,S1,0.787984976280714,,family,1,3,3,0,2,1,1,1,0,2,0,1,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,all,all,S1,0.787984976280714,,family,1,16,8,8,10,3,7,6,0,4,6,5,1.0,0.5,0.5,0.625,0.1875,0.4375,0.375,0.0,0.25,0.375,0.3125,0.625,0.5,0.7,0.375,0.75,0.0,0.625,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,easy,all,S1,0.787984976280714,,family,1,8,4,4,5,2,3,3,0,2,3,3,1.0,0.5,0.5,0.625,0.25,0.375,0.375,0.0,0.25,0.375,0.375,0.625,0.5,0.6,0.5,0.75,0.0,0.75,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,hard,all,S1,0.787984976280714,,family,1,8,4,4,5,1,4,3,0,2,3,2,1.0,0.5,0.5,0.625,0.125,0.5,0.375,0.0,0.25,0.375,0.25,0.625,0.5,0.8,0.25,0.75,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,easy,absent_easy,S1,0.787984976280714,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,hard,absent_hard,S1,0.787984976280714,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,easy,present_easy,S1,0.787984976280714,,family,1,4,4,0,2,2,0,2,0,2,0,3,1.0,1.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.75,0.5,0.5,0.0,0.5,,0.0,0.75,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,hard,present_hard,S1,0.787984976280714,,family,1,4,4,0,2,1,1,2,0,2,0,2,1.0,1.0,0.0,0.5,0.25,0.25,0.5,0.0,0.5,0.0,0.5,0.5,0.5,0.5,0.25,,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,all,all,S1,0.787984976280714,,family,1,20,10,10,6,4,2,14,0,4,2,8,1.0,0.5,0.5,0.30000000000000004,0.2,0.1,0.7000000000000001,0.0,0.2,0.1,0.4,0.30000000000000004,0.4,0.3333333333333333,0.4,0.2,0.0,0.8,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,easy,all,S1,0.787984976280714,,family,1,10,5,5,3,2,1,7,0,2,1,4,1.0,0.5,0.5,0.30000000000000004,0.2,0.1,0.7000000000000001,0.0,0.2,0.1,0.4,0.30000000000000004,0.4,0.3333333333333333,0.4,0.2,0.0,0.8,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,hard,all,S1,0.787984976280714,,family,1,10,5,5,3,2,1,7,0,2,1,4,1.0,0.5,0.5,0.30000000000000004,0.2,0.1,0.7000000000000001,0.0,0.2,0.1,0.4,0.30000000000000004,0.4,0.3333333333333333,0.4,0.2,0.0,0.8,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,easy,absent_easy,S1,0.787984976280714,,family,1,5,0,5,1,0,1,4,0,0,1,0,1.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,,1.0,,0.2,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,hard,absent_hard,S1,0.787984976280714,,family,1,5,0,5,1,0,1,4,0,0,1,0,1.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,,1.0,,0.2,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,easy,present_easy,S1,0.787984976280714,,family,1,5,5,0,2,2,0,3,0,2,0,4,1.0,1.0,0.0,0.4,0.4,0.0,0.6000000000000001,0.0,0.4,0.0,0.8,0.4,0.4,0.0,0.4,,0.0,0.8,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:rect,hard,present_hard,S1,0.787984976280714,,family,1,5,5,0,2,2,0,3,0,2,0,4,1.0,1.0,0.0,0.4,0.4,0.0,0.6000000000000001,0.0,0.4,0.0,0.8,0.4,0.4,0.0,0.4,,0.0,0.8,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,all,all,S1,0.787984976280714,,family,1,16,8,8,12,4,8,4,0,6,6,4,1.0,0.5,0.5,0.75,0.25,0.5,0.25,0.0,0.375,0.375,0.25,0.75,0.75,0.6666666666666666,0.5,0.75,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,easy,all,S1,0.787984976280714,,family,1,8,4,4,6,2,4,2,0,3,3,2,1.0,0.5,0.5,0.75,0.25,0.5,0.25,0.0,0.375,0.375,0.25,0.75,0.75,0.6666666666666666,0.5,0.75,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,hard,all,S1,0.787984976280714,,family,1,8,4,4,6,2,4,2,0,3,3,2,1.0,0.5,0.5,0.75,0.25,0.5,0.25,0.0,0.375,0.375,0.25,0.75,0.75,0.6666666666666666,0.5,0.75,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,easy,absent_easy,S1,0.787984976280714,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,hard,absent_hard,S1,0.787984976280714,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,easy,present_easy,S1,0.787984976280714,,family,1,4,4,0,3,2,1,1,0,3,0,2,1.0,1.0,0.0,0.75,0.5,0.25,0.25,0.0,0.75,0.0,0.5,0.75,0.75,0.3333333333333333,0.5,,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:square,hard,present_hard,S1,0.787984976280714,,family,1,4,4,0,3,2,1,1,0,3,0,2,1.0,1.0,0.0,0.75,0.5,0.25,0.25,0.0,0.75,0.0,0.5,0.75,0.75,0.3333333333333333,0.5,,0.0,0.5,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,all,all,S1,0.787984976280714,,family,1,12,6,6,10,2,8,2,0,6,4,2,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333333,1.0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,easy,all,S1,0.787984976280714,,family,1,6,3,3,5,1,4,1,0,3,2,1,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333333,1.0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,hard,all,S1,0.787984976280714,,family,1,6,3,3,5,1,4,1,0,3,2,1,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.5,0.3333333333333333,0.16666666666666666,0.8333333333333333,1.0,0.8,0.3333333333333333,0.6666666666666666,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,easy,absent_easy,S1,0.787984976280714,,family,1,3,0,3,2,0,2,1,0,0,2,0,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,,1.0,,0.6666666666666666,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,hard,absent_hard,S1,0.787984976280714,,family,1,3,0,3,2,0,2,1,0,0,2,0,1.0,0.0,1.0,0.6666666666666666,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0,0.6666666666666666,0.0,0.6666666666666666,,1.0,,0.6666666666666666,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,easy,present_easy,S1,0.787984976280714,,family,1,3,3,0,3,1,2,0,0,3,0,1,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:tee,hard,present_hard,S1,0.787984976280714,,family,1,3,3,0,3,1,2,0,0,3,0,1,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,all,all,S1,0.787984976280714,,family,1,12,6,6,12,5,7,0,0,6,6,5,1.0,0.5,0.5,1.0,0.41666666666666663,0.5833333333333333,0.0,0.0,0.5,0.5,0.41666666666666663,1.0,1.0,0.5833333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,easy,all,S1,0.787984976280714,,family,1,6,3,3,6,3,3,0,0,3,3,3,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,hard,all,S1,0.787984976280714,,family,1,6,3,3,6,2,4,0,0,3,3,2,1.0,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,easy,absent_easy,S1,0.787984976280714,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,hard,absent_hard,S1,0.787984976280714,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,easy,present_easy,S1,0.787984976280714,,family,1,3,3,0,3,3,0,0,0,3,0,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:trapezoid,hard,present_hard,S1,0.787984976280714,,family,1,3,3,0,3,2,1,0,0,3,0,2,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,,0.0,0.6666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,all,all,S2,0.787984976280714,0.0,family,7,112,56,56,80,20,60,32,0,40,40,26,7.0,3.5,3.5,5.175,1.3875,3.7874999999999996,1.825,0.0,2.5749999999999997,2.6,1.7125,0.7392857142857142,0.7357142857142857,0.7318840579710144,0.3964285714285714,0.7428571428571429,0.0,0.48928571428571427,"[0.22380952380952382, 0.5773809523809523]","[0.608786610878661, 0.8498402555910541]","[0.5380952380952381, 0.9047619047619048]","[0.5785714285714285, 0.8904761904761905]","[0.28095238095238095, 0.6869047619047619]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,easy,all,S2,0.787984976280714,0.0,family,7,56,28,28,40,11,29,16,0,20,20,14,7.0,3.5,3.5,5.175,1.5333333333333332,3.6416666666666666,1.825,0.0,2.5749999999999997,2.6,1.8583333333333334,0.7392857142857142,0.7357142857142857,0.7037037037037037,0.43809523809523804,0.7428571428571429,0.0,0.530952380952381,"[0.23809523809523808, 0.6666666666666667]","[0.5585585585585586, 0.8414634146341463]","[0.5380952380952381, 0.9047619047619048]","[0.5785714285714285, 0.8904761904761905]","[0.2857142857142857, 0.7642857142857142]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,hard,all,S2,0.787984976280714,0.0,family,7,56,28,28,40,9,31,16,0,20,20,12,7.0,3.5,3.5,5.175,1.2416666666666667,3.933333333333333,1.825,0.0,2.5749999999999997,2.6,1.5666666666666667,0.7392857142857142,0.7357142857142857,0.7600644122383252,0.3547619047619048,0.7428571428571429,0.0,0.44761904761904764,"[0.2119047619047619, 0.4976190476190476]","[0.6496350364963503, 0.8633093525179857]","[0.5380952380952381, 0.9047619047619048]","[0.5785714285714285, 0.8904761904761905]","[0.2619047619047619, 0.6285714285714287]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,easy,absent_easy,S2,0.787984976280714,0.0,family,7,28,0,28,20,0,20,8,0,0,20,0,7.0,0.0,7.0,5.2,0.0,5.2,1.8,0.0,0.0,5.2,0.0,0.7428571428571429,,1.0,,0.7428571428571429,0.0,,"[None, None]","[1.0, 1.0]","[0.5380952380952381, 0.9047619047619048]","[None, None]","[None, None]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,hard,absent_hard,S2,0.787984976280714,0.0,family,7,28,0,28,20,0,20,8,0,0,20,0,7.0,0.0,7.0,5.2,0.0,5.2,1.8,0.0,0.0,5.2,0.0,0.7428571428571429,,1.0,,0.7428571428571429,0.0,,"[None, None]","[1.0, 1.0]","[0.5380952380952381, 0.9047619047619048]","[None, None]","[None, None]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,easy,present_easy,S2,0.787984976280714,0.0,family,7,28,28,0,20,11,9,8,0,20,0,14,7.0,7.0,0.0,5.1499999999999995,3.0666666666666664,2.083333333333333,1.85,0.0,5.1499999999999995,0.0,3.716666666666667,0.7357142857142857,0.7357142857142857,0.40453074433656955,0.43809523809523804,,0.0,0.530952380952381,"[0.23809523809523808, 0.6666666666666667]","[0.10971786833855798, 0.6923076923076923]","[None, None]","[0.5785714285714285, 0.8904761904761905]","[0.2857142857142857, 0.7642857142857142]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,all,hard,present_hard,S2,0.787984976280714,0.0,family,7,28,28,0,20,9,11,8,0,20,0,12,7.0,7.0,0.0,5.1499999999999995,2.4833333333333334,2.6666666666666665,1.85,0.0,5.1499999999999995,0.0,3.1333333333333333,0.7357142857142857,0.7357142857142857,0.5177993527508091,0.3547619047619048,,0.0,0.44761904761904764,"[0.2119047619047619, 0.4976190476190476]","[0.32178217821782173, 0.7218309859154929]","[None, None]","[0.5785714285714285, 0.8904761904761905]","[0.2619047619047619, 0.6285714285714287]"
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,all,all,S2,0.787984976280714,0.0,family,3,48,24,24,30,13,17,18,0,16,14,17,3.0,1.5,1.5,2.05,0.8666666666666667,1.1833333333333333,0.9500000000000001,0.0,1.075,0.975,1.0666666666666667,0.6833333333333332,0.7166666666666667,0.5772357723577236,0.5777777777777778,0.65,0.0,0.7111111111111111,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,easy,all,S2,0.787984976280714,0.0,family,3,24,12,12,15,7,8,9,0,8,7,9,3.0,1.5,1.5,2.05,0.95,1.1,0.9500000000000001,0.0,1.075,0.975,1.15,0.6833333333333332,0.7166666666666667,0.5365853658536587,0.6333333333333333,0.65,0.0,0.7666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,hard,all,S2,0.787984976280714,0.0,family,3,24,12,12,15,6,9,9,0,8,7,8,3.0,1.5,1.5,2.05,0.7833333333333333,1.2666666666666666,0.9500000000000001,0.0,1.075,0.975,0.9833333333333334,0.6833333333333332,0.7166666666666667,0.6178861788617886,0.5222222222222223,0.65,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,easy,absent_easy,S2,0.787984976280714,0.0,family,3,12,0,12,7,0,7,5,0,0,7,0,3.0,0.0,3.0,1.95,0.0,1.95,1.05,0.0,0.0,1.95,0.0,0.65,,1.0,,0.65,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,hard,absent_hard,S2,0.787984976280714,0.0,family,3,12,0,12,7,0,7,5,0,0,7,0,3.0,0.0,3.0,1.95,0.0,1.95,1.05,0.0,0.0,1.95,0.0,0.65,,1.0,,0.65,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,easy,present_easy,S2,0.787984976280714,0.0,family,3,12,12,0,8,7,1,4,0,8,0,9,3.0,3.0,0.0,2.15,1.9,0.25,0.8500000000000001,0.0,2.15,0.0,2.3,0.7166666666666667,0.7166666666666667,0.11627906976744186,0.6333333333333333,,0.0,0.7666666666666666,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,exposed,hard,present_hard,S2,0.787984976280714,0.0,family,3,12,12,0,8,6,2,4,0,8,0,8,3.0,3.0,0.0,2.15,1.5666666666666667,0.5833333333333333,0.8500000000000001,0.0,2.15,0.0,1.9666666666666668,0.7166666666666667,0.7166666666666667,0.2713178294573643,0.5222222222222223,,0.0,0.6555555555555556,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,all,all,S2,0.787984976280714,0.0,family,4,64,32,32,50,7,43,14,0,24,26,9,4.0,2.0,2.0,3.125,0.5208333333333333,2.6041666666666665,0.875,0.0,1.5,1.625,0.6458333333333333,0.78125,0.75,0.8333333333333333,0.26041666666666663,0.8125,0.0,0.32291666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,easy,all,S2,0.787984976280714,0.0,family,4,32,16,16,25,4,21,7,0,12,13,5,4.0,2.0,2.0,3.125,0.5833333333333333,2.5416666666666665,0.875,0.0,1.5,1.625,0.7083333333333333,0.78125,0.75,0.8133333333333332,0.29166666666666663,0.8125,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,hard,all,S2,0.787984976280714,0.0,family,4,32,16,16,25,3,22,7,0,12,13,4,4.0,2.0,2.0,3.125,0.4583333333333333,2.6666666666666665,0.875,0.0,1.5,1.625,0.5833333333333333,0.78125,0.75,0.8533333333333333,0.22916666666666666,0.8125,0.0,0.29166666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,easy,absent_easy,S2,0.787984976280714,0.0,family,4,16,0,16,13,0,13,3,0,0,13,0,4.0,0.0,4.0,3.25,0.0,3.25,0.75,0.0,0.0,3.25,0.0,0.8125,,1.0,,0.8125,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,hard,absent_hard,S2,0.787984976280714,0.0,family,4,16,0,16,13,0,13,3,0,0,13,0,4.0,0.0,4.0,3.25,0.0,3.25,0.75,0.0,0.0,3.25,0.0,0.8125,,1.0,,0.8125,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,easy,present_easy,S2,0.787984976280714,0.0,family,4,16,16,0,12,4,8,4,0,12,0,5,4.0,4.0,0.0,3.0,1.1666666666666665,1.8333333333333333,1.0,0.0,3.0,0.0,1.4166666666666665,0.75,0.75,0.611111111111111,0.29166666666666663,,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,unexposed,hard,present_hard,S2,0.787984976280714,0.0,family,4,16,16,0,12,3,9,4,0,12,0,4,4.0,4.0,0.0,3.0,0.9166666666666666,2.083333333333333,1.0,0.0,3.0,0.0,1.1666666666666665,0.75,0.75,0.6944444444444443,0.22916666666666666,,0.0,0.29166666666666663,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,all,all,S2,0.787984976280714,0.0,family,1,24,12,12,20,0,20,4,0,10,10,0,1.0,0.5,0.5,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.41666666666666663,0.41666666666666663,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,easy,all,S2,0.787984976280714,0.0,family,1,12,6,6,10,0,10,2,0,5,5,0,1.0,0.5,0.5,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.41666666666666663,0.41666666666666663,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,hard,all,S2,0.787984976280714,0.0,family,1,12,6,6,10,0,10,2,0,5,5,0,1.0,0.5,0.5,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.41666666666666663,0.41666666666666663,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,easy,absent_easy,S2,0.787984976280714,0.0,family,1,6,0,6,5,0,5,1,0,0,5,0,1.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,,1.0,,0.8333333333333333,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,hard,absent_hard,S2,0.787984976280714,0.0,family,1,6,0,6,5,0,5,1,0,0,5,0,1.0,0.0,1.0,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.0,0.8333333333333333,0.0,0.8333333333333333,,1.0,,0.8333333333333333,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,easy,present_easy,S2,0.787984976280714,0.0,family,1,6,6,0,5,0,5,1,0,5,0,0,1.0,1.0,0.0,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:ell,hard,present_hard,S2,0.787984976280714,0.0,family,1,6,6,0,5,0,5,1,0,5,0,0,1.0,1.0,0.0,0.8333333333333333,0.0,0.8333333333333333,0.16666666666666666,0.0,0.8333333333333333,0.0,0.0,0.8333333333333333,0.8333333333333333,1.0,0.0,,0.0,0.0,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,all,all,S2,0.787984976280714,0.0,family,1,12,6,6,10,2,8,2,0,4,6,2,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333333,0.6666666666666666,0.8,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,easy,all,S2,0.787984976280714,0.0,family,1,6,3,3,5,1,4,1,0,2,3,1,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333333,0.6666666666666666,0.8,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,hard,all,S2,0.787984976280714,0.0,family,1,6,3,3,5,1,4,1,0,2,3,1,1.0,0.5,0.5,0.8333333333333333,0.16666666666666666,0.6666666666666666,0.16666666666666666,0.0,0.3333333333333333,0.5,0.16666666666666666,0.8333333333333333,0.6666666666666666,0.8,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,easy,absent_easy,S2,0.787984976280714,0.0,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,hard,absent_hard,S2,0.787984976280714,0.0,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,easy,present_easy,S2,0.787984976280714,0.0,family,1,3,3,0,2,1,1,1,0,2,0,1,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:gear,hard,present_hard,S2,0.787984976280714,0.0,family,1,3,3,0,2,1,1,1,0,2,0,1,1.0,1.0,0.0,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.6666666666666666,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.5,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,all,all,S2,0.787984976280714,0.0,family,1,16,8,8,10,3,7,6,0,4,6,5,1.0,0.5,0.5,0.625,0.1875,0.4375,0.375,0.0,0.25,0.375,0.3125,0.625,0.5,0.7,0.375,0.75,0.0,0.625,,,,,
corrective reanalysis after test inspection,primary_calibration,original_thresholds,family:notched,easy,all,S2,0.787984976280714,0.0,family,1,8,4,4,5,2,3,3,0,2,3,3,1.0,0.5,0.5,0.625,0.25,0.375,0.375,0.0,0.25,0.375,0.375,0.625,0.5,0.6,0.5,0.75,0.0,0.75,,,,,
