analysis,dataset,threshold_policy,families,tier,regime,method,tau,delta,weighting,n_families,n,n_present,n_absent,selected,correct,wrong,deferred,failures,present_selected,absent_selected,top1_correct,weighted_n,weighted_n_present,weighted_n_absent,weighted_selected,weighted_correct,weighted_wrong,weighted_deferred,weighted_failures,weighted_present_selected,weighted_absent_selected,weighted_top1_correct,coverage,present_coverage,accepted_risk,correct_yield,absent_false_accept,failure_rate,top1_present,correct_yield_ci95,accepted_risk_ci95,absent_false_accept_ci95,present_coverage_ci95,top1_present_ci95
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,hard,present_hard,S1,0.7457525334204658,,family,1,6,6,0,1,0,1,5,0,1,0,1,1.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,,0.0,0.16666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,all,all,S1,0.7457525334204658,,family,1,12,6,6,12,2,10,0,0,6,6,2,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,easy,all,S1,0.7457525334204658,,family,1,6,3,3,6,1,5,0,0,3,3,1,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,hard,all,S1,0.7457525334204658,,family,1,6,3,3,6,1,5,0,0,3,3,1,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,easy,absent_easy,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,hard,absent_hard,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,easy,present_easy,S1,0.7457525334204658,,family,1,3,3,0,3,1,2,0,0,3,0,1,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,hard,present_hard,S1,0.7457525334204658,,family,1,3,3,0,3,1,2,0,0,3,0,1,1.0,1.0,0.0,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,1.0,0.6666666666666666,0.3333333333333333,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,all,all,S1,0.7457525334204658,,family,1,16,8,8,12,6,6,4,0,6,6,6,1.0,0.5,0.5,0.75,0.375,0.375,0.25,0.0,0.375,0.375,0.375,0.75,0.75,0.5,0.75,0.75,0.0,0.75,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,easy,all,S1,0.7457525334204658,,family,1,8,4,4,6,3,3,2,0,3,3,3,1.0,0.5,0.5,0.75,0.375,0.375,0.25,0.0,0.375,0.375,0.375,0.75,0.75,0.5,0.75,0.75,0.0,0.75,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,hard,all,S1,0.7457525334204658,,family,1,8,4,4,6,3,3,2,0,3,3,3,1.0,0.5,0.5,0.75,0.375,0.375,0.25,0.0,0.375,0.375,0.375,0.75,0.75,0.5,0.75,0.75,0.0,0.75,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,easy,absent_easy,S1,0.7457525334204658,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,hard,absent_hard,S1,0.7457525334204658,,family,1,4,0,4,3,0,3,1,0,0,3,0,1.0,0.0,1.0,0.75,0.0,0.75,0.25,0.0,0.0,0.75,0.0,0.75,,1.0,,0.75,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,easy,present_easy,S1,0.7457525334204658,,family,1,4,4,0,3,3,0,1,0,3,0,3,1.0,1.0,0.0,0.75,0.75,0.0,0.25,0.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,,0.0,0.75,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:notched,hard,present_hard,S1,0.7457525334204658,,family,1,4,4,0,3,3,0,1,0,3,0,3,1.0,1.0,0.0,0.75,0.75,0.0,0.25,0.0,0.75,0.0,0.75,0.75,0.75,0.0,0.75,,0.0,0.75,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,all,all,S1,0.7457525334204658,,family,1,20,10,10,4,2,2,16,0,2,2,4,1.0,0.5,0.5,0.2,0.1,0.1,0.8,0.0,0.1,0.1,0.2,0.2,0.2,0.5,0.2,0.2,0.0,0.4,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,easy,all,S1,0.7457525334204658,,family,1,10,5,5,2,1,1,8,0,1,1,2,1.0,0.5,0.5,0.2,0.1,0.1,0.8,0.0,0.1,0.1,0.2,0.2,0.2,0.5,0.2,0.2,0.0,0.4,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,hard,all,S1,0.7457525334204658,,family,1,10,5,5,2,1,1,8,0,1,1,2,1.0,0.5,0.5,0.2,0.1,0.1,0.8,0.0,0.1,0.1,0.2,0.2,0.2,0.5,0.2,0.2,0.0,0.4,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,easy,absent_easy,S1,0.7457525334204658,,family,1,5,0,5,1,0,1,4,0,0,1,0,1.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,,1.0,,0.2,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,hard,absent_hard,S1,0.7457525334204658,,family,1,5,0,5,1,0,1,4,0,0,1,0,1.0,0.0,1.0,0.2,0.0,0.2,0.8,0.0,0.0,0.2,0.0,0.2,,1.0,,0.2,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,easy,present_easy,S1,0.7457525334204658,,family,1,5,5,0,1,1,0,4,0,1,0,2,1.0,1.0,0.0,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.2,,0.0,0.4,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:rect,hard,present_hard,S1,0.7457525334204658,,family,1,5,5,0,1,1,0,4,0,1,0,2,1.0,1.0,0.0,0.2,0.2,0.0,0.8,0.0,0.2,0.0,0.4,0.2,0.2,0.0,0.2,,0.0,0.4,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,all,all,S1,0.7457525334204658,,family,1,16,8,8,14,0,14,2,0,6,8,1,1.0,0.5,0.5,0.875,0.0,0.875,0.125,0.0,0.375,0.5,0.0625,0.875,0.75,1.0,0.0,1.0,0.0,0.125,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,easy,all,S1,0.7457525334204658,,family,1,8,4,4,8,0,8,0,0,4,4,0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,hard,all,S1,0.7457525334204658,,family,1,8,4,4,6,0,6,2,0,2,4,1,1.0,0.5,0.5,0.75,0.0,0.75,0.25,0.0,0.25,0.5,0.125,0.75,0.5,1.0,0.0,1.0,0.0,0.25,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,easy,absent_easy,S1,0.7457525334204658,,family,1,4,0,4,4,0,4,0,0,0,4,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,hard,absent_hard,S1,0.7457525334204658,,family,1,4,0,4,4,0,4,0,0,0,4,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,easy,present_easy,S1,0.7457525334204658,,family,1,4,4,0,4,0,4,0,0,4,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:square,hard,present_hard,S1,0.7457525334204658,,family,1,4,4,0,2,0,2,2,0,2,0,1,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.25,0.5,0.5,1.0,0.0,,0.0,0.25,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,all,all,S1,0.7457525334204658,,family,1,12,6,6,12,0,12,0,0,6,6,0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,easy,all,S1,0.7457525334204658,,family,1,6,3,3,6,0,6,0,0,3,3,0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,hard,all,S1,0.7457525334204658,,family,1,6,3,3,6,0,6,0,0,3,3,0,1.0,0.5,0.5,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,easy,absent_easy,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,hard,absent_hard,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,easy,present_easy,S1,0.7457525334204658,,family,1,3,3,0,3,0,3,0,0,3,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:tee,hard,present_hard,S1,0.7457525334204658,,family,1,3,3,0,3,0,3,0,0,3,0,0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,,0.0,0.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,all,all,S1,0.7457525334204658,,family,1,12,6,6,12,5,7,0,0,6,6,5,1.0,0.5,0.5,1.0,0.41666666666666663,0.5833333333333333,0.0,0.0,0.5,0.5,0.41666666666666663,1.0,1.0,0.5833333333333333,0.8333333333333333,1.0,0.0,0.8333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,easy,all,S1,0.7457525334204658,,family,1,6,3,3,6,3,3,0,0,3,3,3,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,1.0,1.0,0.0,1.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,hard,all,S1,0.7457525334204658,,family,1,6,3,3,6,2,4,0,0,3,3,2,1.0,0.5,0.5,1.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.5,0.5,0.3333333333333333,1.0,1.0,0.6666666666666666,0.6666666666666666,1.0,0.0,0.6666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,easy,absent_easy,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,hard,absent_hard,S1,0.7457525334204658,,family,1,3,0,3,3,0,3,0,0,0,3,0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,,1.0,,1.0,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,easy,present_easy,S1,0.7457525334204658,,family,1,3,3,0,3,3,0,0,0,3,0,3,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,,0.0,1.0,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:trapezoid,hard,present_hard,S1,0.7457525334204658,,family,1,3,3,0,3,2,1,0,0,3,0,2,1.0,1.0,0.0,1.0,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,0.6666666666666666,1.0,1.0,0.3333333333333333,0.6666666666666666,,0.0,0.6666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,all,all,S2,0.7457525334204658,0.0,family,7,112,56,56,74,16,58,38,0,35,39,21,7.0,3.5,3.5,5.158333333333333,1.0999999999999999,4.058333333333334,1.8416666666666668,0.0,2.475,2.683333333333333,1.3458333333333332,0.7369047619047618,0.7071428571428572,0.7867528271405493,0.3142857142857142,0.7666666666666666,0.0,0.3845238095238095,"[0.08095238095238096, 0.5833333333333333]","[0.6159420289855072, 0.9429133858267716]","[0.5333333333333333, 0.9642857142857143]","[0.4714285714285714, 0.9285714285714286]","[0.1761904761904762, 0.6071428571428571]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,all,S2,0.7457525334204658,0.0,family,7,56,28,28,38,9,29,18,0,19,19,11,7.0,3.5,3.5,5.283333333333333,1.2249999999999999,4.058333333333334,1.7166666666666668,0.0,2.6416666666666666,2.6416666666666666,1.4083333333333332,0.7547619047619047,0.7547619047619047,0.7681388012618298,0.35,0.7547619047619047,0.0,0.40238095238095234,"[0.09999999999999999, 0.6357142857142858]","[0.5840336134453782, 0.9347826086956522]","[0.5071428571428571, 0.9642857142857143]","[0.5071428571428571, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,all,S2,0.7457525334204658,0.0,family,7,56,28,28,36,7,29,20,0,16,20,10,7.0,3.5,3.5,5.033333333333333,0.975,4.058333333333334,1.9666666666666668,0.0,2.308333333333333,2.725,1.2833333333333332,0.719047619047619,0.6595238095238095,0.8062913907284769,0.2785714285714286,0.7785714285714286,0.0,0.36666666666666664,"[0.05714285714285715, 0.5166666666666667]","[0.6515151515151515, 0.9508196721311476]","[0.55, 0.9642857142857143]","[0.41428571428571426, 0.8928571428571429]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,absent_easy,S2,0.7457525334204658,0.0,family,7,28,0,28,19,0,19,9,0,0,19,0,7.0,0.0,7.0,5.283333333333333,0.0,5.283333333333333,1.7166666666666668,0.0,0.0,5.283333333333333,0.0,0.7547619047619047,,1.0,,0.7547619047619047,0.0,,"[None, None]","[1.0, 1.0]","[0.5071428571428571, 0.9642857142857143]","[None, None]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,absent_hard,S2,0.7457525334204658,0.0,family,7,28,0,28,20,0,20,8,0,0,20,0,7.0,0.0,7.0,5.45,0.0,5.45,1.55,0.0,0.0,5.45,0.0,0.7785714285714286,,1.0,,0.7785714285714286,0.0,,"[None, None]","[1.0, 1.0]","[0.55, 0.9642857142857143]","[None, None]","[None, None]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,easy,present_easy,S2,0.7457525334204658,0.0,family,7,28,28,0,19,9,10,9,0,19,0,11,7.0,7.0,0.0,5.283333333333333,2.4499999999999997,2.833333333333333,1.7166666666666668,0.0,5.283333333333333,0.0,2.8166666666666664,0.7547619047619047,0.7547619047619047,0.5362776025236593,0.35,,0.0,0.40238095238095234,"[0.09999999999999999, 0.6357142857142858]","[0.1680672268907563, 0.8695652173913044]","[None, None]","[0.5071428571428571, 0.9642857142857143]","[0.15238095238095237, 0.6642857142857144]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,all,hard,present_hard,S2,0.7457525334204658,0.0,family,7,28,28,0,16,7,9,12,0,16,0,10,7.0,7.0,0.0,4.616666666666666,1.95,2.6666666666666665,2.3833333333333333,0.0,4.616666666666666,0.0,2.5666666666666664,0.6595238095238095,0.6595238095238095,0.5776173285198556,0.2785714285714286,,0.0,0.36666666666666664,"[0.05714285714285715, 0.5166666666666667]","[0.2651515151515151, 0.8865248226950355]","[None, None]","[0.41428571428571426, 0.8928571428571429]","[0.1880952380952381, 0.5666666666666667]"
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,all,all,S2,0.7457525334204658,0.0,family,3,48,24,24,30,7,23,18,0,14,16,10,3.0,1.5,1.5,2.075,0.5166666666666666,1.5583333333333333,0.925,0.0,0.975,1.1,0.6791666666666667,0.6916666666666668,0.65,0.7510040160642569,0.3444444444444444,0.7333333333333334,0.0,0.4527777777777778,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,easy,all,S2,0.7457525334204658,0.0,family,3,24,12,12,16,4,12,8,0,8,8,5,3.0,1.5,1.5,2.2,0.6,1.6,0.8,0.0,1.1,1.1,0.7,0.7333333333333334,0.7333333333333334,0.7272727272727273,0.39999999999999997,0.7333333333333334,0.0,0.4666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,hard,all,S2,0.7457525334204658,0.0,family,3,24,12,12,14,3,11,10,0,6,8,5,3.0,1.5,1.5,1.95,0.43333333333333335,1.5166666666666666,1.05,0.0,0.85,1.1,0.6583333333333333,0.65,0.5666666666666667,0.7777777777777778,0.2888888888888889,0.7333333333333334,0.0,0.4388888888888889,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,easy,absent_easy,S2,0.7457525334204658,0.0,family,3,12,0,12,8,0,8,4,0,0,8,0,3.0,0.0,3.0,2.2,0.0,2.2,0.8,0.0,0.0,2.2,0.0,0.7333333333333334,,1.0,,0.7333333333333334,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,hard,absent_hard,S2,0.7457525334204658,0.0,family,3,12,0,12,8,0,8,4,0,0,8,0,3.0,0.0,3.0,2.2,0.0,2.2,0.8,0.0,0.0,2.2,0.0,0.7333333333333334,,1.0,,0.7333333333333334,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,easy,present_easy,S2,0.7457525334204658,0.0,family,3,12,12,0,8,4,4,4,0,8,0,5,3.0,3.0,0.0,2.2,1.2,1.0,0.8,0.0,2.2,0.0,1.4,0.7333333333333334,0.7333333333333334,0.45454545454545453,0.39999999999999997,,0.0,0.4666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,exposed,hard,present_hard,S2,0.7457525334204658,0.0,family,3,12,12,0,6,3,3,6,0,6,0,5,3.0,3.0,0.0,1.7,0.8666666666666667,0.8333333333333333,1.3,0.0,1.7,0.0,1.3166666666666667,0.5666666666666667,0.5666666666666667,0.49019607843137253,0.2888888888888889,,0.0,0.4388888888888889,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,all,all,S2,0.7457525334204658,0.0,family,4,64,32,32,44,9,35,20,0,21,23,11,4.0,2.0,2.0,3.083333333333333,0.5833333333333334,2.5,0.9166666666666666,0.0,1.5,1.5833333333333333,0.6666666666666666,0.7708333333333333,0.75,0.8108108108108109,0.2916666666666667,0.7916666666666666,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,easy,all,S2,0.7457525334204658,0.0,family,4,32,16,16,22,5,17,10,0,11,11,6,4.0,2.0,2.0,3.083333333333333,0.625,2.458333333333333,0.9166666666666666,0.0,1.5416666666666665,1.5416666666666665,0.7083333333333333,0.7708333333333333,0.7708333333333333,0.7972972972972973,0.3125,0.7708333333333333,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,hard,all,S2,0.7457525334204658,0.0,family,4,32,16,16,22,4,18,10,0,10,12,5,4.0,2.0,2.0,3.083333333333333,0.5416666666666666,2.5416666666666665,0.9166666666666666,0.0,1.4583333333333333,1.625,0.625,0.7708333333333333,0.7291666666666666,0.8243243243243243,0.2708333333333333,0.8125,0.0,0.3125,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,easy,absent_easy,S2,0.7457525334204658,0.0,family,4,16,0,16,11,0,11,5,0,0,11,0,4.0,0.0,4.0,3.083333333333333,0.0,3.083333333333333,0.9166666666666666,0.0,0.0,3.083333333333333,0.0,0.7708333333333333,,1.0,,0.7708333333333333,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,hard,absent_hard,S2,0.7457525334204658,0.0,family,4,16,0,16,12,0,12,4,0,0,12,0,4.0,0.0,4.0,3.25,0.0,3.25,0.75,0.0,0.0,3.25,0.0,0.8125,,1.0,,0.8125,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,easy,present_easy,S2,0.7457525334204658,0.0,family,4,16,16,0,11,5,6,5,0,11,0,6,4.0,4.0,0.0,3.083333333333333,1.25,1.8333333333333333,0.9166666666666666,0.0,3.083333333333333,0.0,1.4166666666666665,0.7708333333333333,0.7708333333333333,0.5945945945945946,0.3125,,0.0,0.35416666666666663,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,unexposed,hard,present_hard,S2,0.7457525334204658,0.0,family,4,16,16,0,10,4,6,6,0,10,0,5,4.0,4.0,0.0,2.9166666666666665,1.0833333333333333,1.8333333333333333,1.0833333333333333,0.0,2.9166666666666665,0.0,1.25,0.7291666666666666,0.7291666666666666,0.6285714285714286,0.2708333333333333,,0.0,0.3125,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,all,all,S2,0.7457525334204658,0.0,family,1,24,12,12,8,1,7,16,0,3,5,3,1.0,0.5,0.5,0.3333333333333333,0.041666666666666664,0.29166666666666663,0.6666666666666666,0.0,0.125,0.20833333333333331,0.125,0.3333333333333333,0.25,0.8749999999999999,0.08333333333333333,0.41666666666666663,0.0,0.25,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,easy,all,S2,0.7457525334204658,0.0,family,1,12,6,6,4,1,3,8,0,2,2,2,1.0,0.5,0.5,0.3333333333333333,0.08333333333333333,0.25,0.6666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,0.3333333333333333,0.3333333333333333,0.75,0.16666666666666666,0.3333333333333333,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,hard,all,S2,0.7457525334204658,0.0,family,1,12,6,6,4,0,4,8,0,1,3,1,1.0,0.5,0.5,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.08333333333333333,0.25,0.08333333333333333,0.3333333333333333,0.16666666666666666,1.0,0.0,0.5,0.0,0.16666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,easy,absent_easy,S2,0.7457525334204658,0.0,family,1,6,0,6,2,0,2,4,0,0,2,0,1.0,0.0,1.0,0.3333333333333333,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0,0.3333333333333333,0.0,0.3333333333333333,,1.0,,0.3333333333333333,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,hard,absent_hard,S2,0.7457525334204658,0.0,family,1,6,0,6,3,0,3,3,0,0,3,0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,,1.0,,0.5,0.0,,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,easy,present_easy,S2,0.7457525334204658,0.0,family,1,6,6,0,2,1,1,4,0,2,0,2,1.0,1.0,0.0,0.3333333333333333,0.16666666666666666,0.16666666666666666,0.6666666666666666,0.0,0.3333333333333333,0.0,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.5,0.16666666666666666,,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:ell,hard,present_hard,S2,0.7457525334204658,0.0,family,1,6,6,0,1,0,1,5,0,1,0,1,1.0,1.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.8333333333333333,0.0,0.16666666666666666,0.0,0.16666666666666666,0.16666666666666666,0.16666666666666666,1.0,0.0,,0.0,0.16666666666666666,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,all,all,S2,0.7457525334204658,0.0,family,1,12,6,6,12,2,10,0,0,6,6,2,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,easy,all,S2,0.7457525334204658,0.0,family,1,6,3,3,6,1,5,0,0,3,3,1,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
corrective reanalysis after test inspection,appearance_calibration,posthoc_thresholds,family:gear,hard,all,S2,0.7457525334204658,0.0,family,1,6,3,3,6,1,5,0,0,3,3,1,1.0,0.5,0.5,1.0,0.16666666666666666,0.8333333333333333,0.0,0.0,0.5,0.5,0.16666666666666666,1.0,1.0,0.8333333333333333,0.3333333333333333,1.0,0.0,0.3333333333333333,,,,,
